,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,RestaurantsTakeOut,RestaurantsDelivery,BusinessAcceptsCreditCards,HighPriceRange,OutdoorSeating,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,Alcohol,GoodForKids,Restaurants,Food,Nightlife,Bars,Sandwiches,Pizza,American (New),Breakfast & Brunch,American (Traditional),Coffee & Tea,Italian,Chinese,Fast Food,Burgers,Seafood,Cafes,Mexican,Delis,Event Planning & Services,Salad,Specialty Food,Chicken Wings,Bakeries,Japanese,Asian Fusion,Vegetarian,Caterers,Desserts,Sushi Bars,Mediterranean,Cheesesteaks,Pubs,num_attr_missing,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,garage,street,validated,lot,valet,days_open,avg_hours_open,yelp_score,zip,median_income,mean_income,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,RestaurantsAttire_other,WiFi_free,WiFi_no,WiFi_paid,HighMedianIncome,HighMeanIncome
2621,2998,Js3nE43tlBkXvFkD3QOk-A,Reserve,123 Chestnut St,Philadelphia,PA,19106.0,39.948553,-75.143952,3.0,39,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,13.0,3.146858355150312,19106.0,116368.0,162885.0,0,1,0,0,0,1,0,1,1
2622,3000,H7ViV-eL_t9XgOA8SeJYYw,The Blind Pig,702 N 2nd St,Philadelphia,PA,19123.0,39.9622090959,-75.1412451012,4.0,216,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,17.285714285714285,3.9729717079259417,19123.0,77111.0,106137.0,1,0,0,0,0,1,0,1,1
2623,3001,65zqLOL1m658J8-9VLZx9w,Lake Blue Gourmet Market,8 N 3rd St,Philadelphia,PA,19106.0,39.9504832,-75.1457892,3.5,14,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11.666666666666666,3.5279818865345183,19106.0,116368.0,162885.0,1,0,0,0,0,1,0,1,1
2624,3002,rZre3HdC3fDO93pkvjpw8g,Uptown BBQ and Grill,8010 Ogontz Ave,Philadelphia,PA,19150.0,40.0735583,-75.1585165,2.5,24,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9.0,2.889039284814908,19150.0,51163.0,61289.0,1,0,0,0,1,0,0,0,0
2625,3003,LOaaDZ9NZnGlz0OCbNQE6Q,Siam Lotus,931 Spring Garden Street,Philadelphia,PA,19123.0,39.961891,-75.154075,4.0,10,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11.014882185523954,3.7409788676236047,19123.0,77111.0,106137.0,1,0,0,0,0,1,0,1,1
2626,3004,gLpp7kjR9Zg6ypG2lRjAYg,McCrossen's Tavern,529 N 20th St,Philadelphia,PA,19130.0,39.9630919,-75.1709203,4.0,293,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,14.0,3.979750790954288,19130.0,88858.0,121662.0,1,0,0,0,1,0,0,1,1
2627,3005,PVVFos1LDfD7iETY0w4vaA,Su Xing House,1508 Sansom St,Philadelphia,PA,19102.0,39.950215,-75.166346,4.0,417,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,13.333333333333334,3.98557654947324,19102.0,110096.0,177851.0,1,0,0,0,0,1,0,1,1
2628,3006,6WVx6tc0LTBV3Ajze9j9VA,Bonchon University City,3836 Chestnut St,Philadelphia,PA,19104.0,39.955017,-75.1999,3.0,95,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.285714285714286,3.07140819103639,19104.0,28603.0,46430.0,0,0,0,1,0,1,0,0,0
2629,3008,xufzUDqIr3-rc68Sv1zR1g,Tapestry,700 S 5th St,Philadelphia,PA,19147.0,39.9409044,-75.1511107,4.0,74,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7,15.857142857142858,3.929357872988256,19147.0,86147.0,128426.0,1,0,0,0,0,1,0,1,1
2630,3009,DaTi7kaoHObInk2RzN3EMQ,Laos Cafe,2340 S Hemberger St,Philadelphia,PA,19145.0,39.9228354,-75.184736,5.0,16,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,4.326116427432217,19145.0,54353.0,70563.0,0,0,0,1,0,1,0,0,0
2631,3010,8-1vYscR7TNGF7LcJeNZBQ,Tony Roni's Pizza Roxborough,"499 Domino Ln, Ste 4350",Philadelphia,PA,19128.0,40.0454066,-75.2327285,3.5,91,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,13.214285714285714,3.507461836409205,19128.0,76854.0,95665.0,1,0,0,0,1,0,0,1,1
2632,3011,C-JAsI-tgmf_eRmMXTp9Ew,Shake Shack,"105 S 12th St, Unit 1-01",Philadelphia,PA,19107.0,39.9502973,-75.1601048,3.5,66,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9.285714285714286,3.5097936602870816,19107.0,60676.0,91522.0,0,0,0,1,0,1,0,1,1
2633,3012,zYDlxfKri-i9IXKPkukrVw,Dew's Deli,1710 S 10th St,Philadelphia,PA,19148.0,39.9280752,-75.16197,5.0,16,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.916666666666666,4.326116427432217,19148.0,60226.0,75581.0,0,0,0,1,0,1,0,0,0
2634,3014,tsqyVhSaI72JTNpy4u7QGg,Champagne Cafe,21 E Chelten Ave,Philadelphia,PA,19144.0,40.036477,-75.1744883,2.5,23,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,18.0,2.899553860080176,19144.0,35047.0,54552.0,1,0,0,0,0,1,0,0,0
2635,3016,JASlc6gfA2AJ-VaLXgPgUw,El Coqui Panaderia,3528 I St,Philadelphia,PA,19134.0,40.0026550293,-75.1114578247,4.0,46,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,11.333333333333334,3.8963915470494417,19134.0,34374.0,47673.0,1,0,0,0,1,0,0,0,0
2636,3017,5QtYMPUpaHz1H070KBjufg,Paratha Roll,3651 Lancaster Ave,Philadelphia,PA,19104.0,39.9594117,-75.1949034,3.0,15,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10.5,3.268396304240224,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
2637,3018,OqyaD0hEytrcfC_F-ugqMw,Noir Restaurant & Bar,1909 E Passyunk Ave,Philadelphia,PA,19148.0,39.9263049,-75.167423,4.0,154,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,6.214285714285714,3.9629969810890864,19148.0,60226.0,75581.0,1,0,0,0,0,1,0,0,0
2638,3019,wtBnhvQdCsiqwUFW84qfdw,Maya J,4371 Main Street,Philadelphia,PA,19127.0,40.0259316,-75.224273,4.5,53,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.333333333333333,4.302738698850247,19127.0,74936.0,104604.0,1,0,0,0,0,1,0,1,1
2639,3020,X3NS8516o015Z1zcOwrqmQ,Jansen,7402 Germantown Ave,Philadelphia,PA,19119.0,40.0627073,-75.1931822,4.5,139,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,3.4,4.413617600150108,19119.0,73671.0,111458.0,1,0,0,0,1,0,0,1,1
2640,3021,xnmLIzRZEzOod7LPY64elw,The Galley,2500 E Norris St.,Philadelphia,PA,19125.0,39.97597,-75.1261528536,5.0,8,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.4,4.081067855589387,19125.0,79612.0,89666.0,0,0,0,1,1,0,0,1,0
2641,3022,JDv3h1xRFIW8fXckqgTdRg,Fuji Mountain,2030 Chestnut St,Philadelphia,PA,19103.0,39.9520801,-75.1747619,4.0,475,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,9.214285714285714,3.987287306386434,19103.0,79110.0,134268.0,1,0,0,0,0,1,0,1,1
2642,3023,HMFdn_aA3ASTKWqme7aMpQ,Original 13 Ciderworks,1526 N American St,Philadelphia,PA,19122.0,39.9745975872,-75.1402150467,4.5,65,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,10.0,4.3327024407970445,19122.0,44758.0,72780.0,1,0,0,0,1,0,0,0,0
2643,3024,2hCIzMXhSbgObLS4al82rg,Applebee's Grill + Bar,2501 Aramingo Ave,Philadelphia,PA,19125.0,39.976856,-75.118897,2.5,61,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7,12.785714285714286,2.697113237639553,19125.0,79612.0,89666.0,1,0,0,0,1,0,0,1,0
2644,3025,Qbb6nFPzPgvyCDvCd7OHqA,McDonald's,2109 N Broad St,Philadelphia,PA,19122.0,39.985224,-75.156029,1.0,27,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24.0,1.8727681176333293,19122.0,44758.0,72780.0,1,0,0,0,1,0,0,0,0
2645,3026,cKtFjzhAfd3DT_7G-kNK1g,Saladworks,1500 Spring Garden St,Philadelphia,PA,19130.0,39.9623509,-75.1637363,2.0,19,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.0,2.6601058431201974,19130.0,88858.0,121662.0,1,0,0,0,1,0,0,1,1
2646,3028,eLW6dLoA1nFriXpzzPxvxg,Ming River Side Walk House,148 N 10th St,Philadelphia,PA,19107.0,39.9550532,-75.1562368,3.5,26,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.519587320574163,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
2647,3029,r_oscENLKdrF2KNyWP4oow,Di Bruno Bros.,834 Chestnut St,Philadelphia,PA,19107.0,39.9491548072,-75.1555580299,4.0,105,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,13.857142857142858,3.947760443890475,19107.0,60676.0,91522.0,1,0,0,0,1,0,0,1,1
2648,3030,UfNta35H6m-z2xN9XFI77g,House of Thai Cuisine,3520 Cottman Ave,Philadelphia,PA,19149.0,40.0372006,-75.0421226,4.5,266,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,10.166666666666666,4.452798188653452,19149.0,47196.0,59480.0,1,0,0,0,0,1,0,0,0
2649,3031,Pdl0Bdjo96XEWJqZ8-LRNw,Crown Chicken and Grill,7275 Rising Sun Ave,Philadelphia,PA,19111.0,40.0612109,-75.0837685,3.0,6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.389174641148325,19111.0,51567.0,69823.0,0,0,0,1,0,1,0,0,0
2650,3032,Bmyp9E2iedRAjv_oNmFVsw,Wendy's,2340 Oregon Ave.,Philadelphia,PA,19145.0,39.9191842,-75.1886001,2.0,16,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.0,2.726116427432217,19145.0,54353.0,70563.0,1,0,0,0,0,1,0,0,0
2651,3033,yhGRai3h-Qt_co9-zwc2Sw,Lee's Hoagie House,4034 Walnut St,Philadelphia,PA,19104.0,39.9539941,-75.2042887,3.5,49,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,12.0,3.5124363940153414,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
2652,3034,F6KGWi35Y79rC-x3LiISiA,DELIcious Bites,1603 South St,Philadelphia,PA,19146.0,39.9441568266,-75.1689964242,3.5,37,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,14.142857142857142,3.515362604371892,19146.0,77091.0,108126.0,1,0,0,0,0,1,0,1,1
2653,3035,kK6rYQcyxW_FnuVh8oTT0g,McDonald's,3725 Aramingo Ave,Philadelphia,PA,19137.0,39.9946018986,-75.0936814351,1.0,30,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24.0,1.8132612005219664,19137.0,53750.0,68661.0,1,0,0,0,1,0,0,0,0
2654,3036,WQ1m-h4N3UoSwKFHa5zAwg,Nineteen 26,21 N Juniper St,Philadelphia,PA,19107.0,39.9530355,-75.1620625,3.0,16,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11.014882185523954,3.25944976076555,19107.0,60676.0,91522.0,1,0,0,0,0,0,1,1,1
2655,3037,lYloPAiaWJwWgno4SdxD0Q,Dolce Carini,1929 Chestnut St,Philadelphia,PA,19103.0,39.9521232,-75.1729836,4.0,132,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,11.583333333333334,3.957421183718949,19103.0,79110.0,134268.0,1,0,0,0,0,1,0,1,1
2656,3038,40O7uKX-uAG_JDrS-OM85w,Umai Umai,533 N 22nd St,Philadelphia,PA,19130.0,39.9646735,-75.1741002,4.5,488,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,7.571428571428571,4.473672296460093,19130.0,88858.0,121662.0,1,0,0,0,0,1,0,1,1
2657,3039,FV130V7ArLHiNRtkCPbEMw,Denise's Soul Food Restaurant,3025 Chestnut St,Philadelphia,PA,19104.0,39.9531112,-75.1846798,4.0,11,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,3.75133971291866,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
2658,3040,dwkI0-b5PM2-yn-v7j2Agg,T cafe,108 Chestnut St,Philadelphia,PA,19106.0,39.9480853,-75.1429316,4.5,59,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8.857142857142858,4.318951956478994,19106.0,116368.0,162885.0,0,0,0,1,1,0,0,1,1
2659,3041,YDYrdg4nIRaJR7gO9JPHow,Barristers Bar & Grille,1823 Sansom St,Philadelphia,PA,19103.0,39.9510408,-75.1714882,3.5,5,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.5412364643666585,19103.0,79110.0,134268.0,1,0,0,0,0,1,0,1,1
2660,3042,dwJL0XiFv7EgCts-wjQpwg,Star Pizza,5801 Torresdale Ave,Philadelphia,PA,19135.0,40.0162161,-75.0615677,3.5,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.142857142857142,3.537309182046024,19135.0,44329.0,63165.0,1,0,0,0,0,1,0,0,0
2661,3044,i-qUPXA8sapTzCCF7YXpog,Domino's Pizza,4229 N Broad St,Philadelphia,PA,19140.0,40.0178351,-75.1486476,1.5,31,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.285714285714286,2.1396331738437,19140.0,23138.0,36525.0,1,0,0,0,0,1,0,0,0
2662,3045,4FLz0ha5Gy4dKKl3UFVI6g,The Market Tavern,3000 Market St,Philadelphia,PA,19104.0,39.9546024,-75.1838311,3.5,9,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14.428571428571429,3.5340649053463697,19104.0,28603.0,46430.0,0,0,0,1,0,1,0,0,0
2663,3046,75Ela2MABxzZTs09OFSRsg,China House II,70th St & Grovers Ave,Philadelphia,PA,19142.0,39.9107002,-75.2318729,2.0,7,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.333333333333334,3.037309182046024,19142.0,35049.0,43501.0,1,0,0,0,0,1,0,0,0
2664,3047,RU0UTD_beaENcS5e9EXH-w,IHOP,4310 Roosevelt Blvd,Philadelphia,PA,19124.0,40.03036,-75.10488,2.0,59,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,12.142857142857142,2.298404011273514,19124.0,36884.0,56264.0,1,0,0,0,0,1,0,0,0
2665,3048,bic8O3P5BuiytH4EaEd0kg,Cafe Hindh,1336 Rising Sun Ave,Philadelphia,PA,19140.0,40.0031941,-75.151614,4.0,6,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,5.428571428571429,3.6891746411483255,19140.0,23138.0,36525.0,1,0,0,0,0,1,0,0,0
2666,3049,pKs2J9bigGVN1qxnOrDK8A,South Garden,220 South St,Philadelphia,PA,19147.0,39.9411247,-75.1465073,3.5,70,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12.142857142857142,3.5093272955115062,19147.0,86147.0,128426.0,1,0,0,0,0,1,0,1,1
2667,3050,0yNUjszQ0kOphvZs_kvvqA,Scratch Biscuits,1306 Chestnut St,Philadelphia,PA,19107.0,39.9506623443,-75.1620064822,3.0,121,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,10.857142857142858,3.0576555023923446,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
2668,3051,e27sItQBZuFbBPz_Ucq76A,Tea Do,"3816 Chestnut St, Ste 36",Philadelphia,PA,19104.0,39.954682252,-75.1999465923,4.0,35,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11.0,3.873132506591153,19104.0,28603.0,46430.0,0,0,0,1,1,0,0,0,0
2669,3052,lZX5_8qspEXtMJGFQ0-Mow,Philadelphia Marriott Downtown,"1201 Market Street, (guest entrance at 1200 Filbert Street).",Philadelphia,PA,19107.0,39.952534,-75.160578,3.0,595,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,24.0,3.0127807763923915,19107.0,60676.0,91522.0,1,0,0,0,0,0,1,1,1
2670,3053,WgyhlYg3fnSgco4qLa20cg,Almaz Cafe,140 S 20th St,Philadelphia,PA,19103.0,39.9506628,-75.1739332,4.0,381,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,13.0,3.984262007146751,19103.0,79110.0,134268.0,1,0,0,0,1,0,0,1,1
2671,3054,RbHZJdoy7kIXfGRmM-6sdw,Station Bar & Grill,1550 McKean St,Philadelphia,PA,19145.0,39.9258604,-75.1725846,3.5,58,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,15.571428571428571,3.510881844763424,19145.0,54353.0,70563.0,1,0,0,0,0,1,0,0,0
2672,3055,6glFzEDwOtT3MQRhtHIpTw,Blaze Pizza,1100 W Montgomery Ave,Philadelphia,PA,19122.0,39.979333,-75.1530332,4.5,89,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11.142857142857142,4.371684396339481,19122.0,44758.0,72780.0,1,0,0,0,1,0,0,0,0
2673,3057,hZyq5_bP6AHCPxGWapXS_A,Writer's Block Rehab,1342 Cypress St,Philadelphia,PA,19107.0,39.9463542742,-75.1635259249,4.0,182,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,6.5,3.968283126647788,19107.0,60676.0,91522.0,1,0,0,0,1,0,0,1,1
2674,3058,KkdLjGfVsfGESNkE0ktURg,Joe's Steaks + Soda Shop,1 W Girard Ave,Philadelphia,PA,19125.0,39.969035,-75.134557,4.0,392,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,10.0,3.9846884059678978,19125.0,79612.0,89666.0,1,0,0,0,1,0,0,1,0
